weekday,hours,exit_num,exit_name,latitude,longitude,action,total
7,1,30,Herkimer - Mohawk - NY Route 28,43.01778,-74.98931,entrance,7
7,1,30,Herkimer - Mohawk - NY Route 28,43.01778,-74.98931,exit,16
7,1,31,Utica - I-790 - NY Routes 8 & 12,43.11198,-75.20499,entrance,33
7,1,31,Utica - I-790 - NY Routes 8 & 12,43.11198,-75.20499,exit,49
7,1,32,Westmoreland - Rome - NY Route 233,43.12388,-75.40102,entrance,11
7,1,32,Westmoreland - Rome - NY Route 233,43.12388,-75.40102,exit,22
7,1,33,Verona - Rome - Oneida - NY Route 365,43.12375,-75.5823,entrance,57
7,1,33,Verona - Rome - Oneida - NY Route 365,43.12375,-75.5823,exit,34
7,1,34,Canastota - Oneida - Chittenango - NY Route 13,43.0926,-75.7472,entrance,12
7,1,34,Canastota - Oneida - Chittenango - NY Route 13,43.0926,-75.7472,exit,22
7,1,34A,Syracuse - Chittenango - Oswego - I-481,43.09475,-76.04353,entrance,39
7,1,34A,Syracuse - Chittenango - Oswego - I-481,43.09475,-76.04353,exit,40
7,1,35,Syracuse - East Syracuse - NY Route 298,43.09278,-76.08985,entrance,30
7,1,35,Syracuse - East Syracuse - NY Route 298,43.09278,-76.08985,exit,37
7,1,36,Watertown - Binghamton - I-81,43.09458,-76.16788,entrance,74
7,1,36,Watertown - Binghamton - I-81,43.09458,-76.16788,exit,39
7,1,37,Syracuse - Liverpool - Electronics Parkway,43.10206,-76.18139,entrance,18
7,1,37,Syracuse - Liverpool - Electronics Parkway,43.10206,-76.18139,exit,21
7,1,38,Syracuse - Liverpool - County Route 57,43.11717,-76.21867,entrance,11
7,1,38,Syracuse - Liverpool - County Route 57,43.11717,-76.21867,exit,18
7,1,39,Syracuse - Fulton - I-690 - NY Route 690,43.1073,-76.2872,entrance,50
7,1,39,Syracuse - Fulton - I-690 - NY Route 690,43.1073,-76.2872,exit,46
7,1,40,Weedsport - Auburn - NY Route 34,43.06112,-76.56474,entrance,9
7,1,40,Weedsport - Auburn - NY Route 34,43.06112,-76.56474,exit,31
7,1,41,Waterloo - Clyde - NY Route 414,42.96744,-76.85294,entrance,51
7,1,41,Waterloo - Clyde - NY Route 414,42.96744,-76.85294,exit,40
7,1,42,Geneva - Lyons - NY Route 14,42.95489,-76.98206,entrance,23
7,1,42,Geneva - Lyons - NY Route 14,42.95489,-76.98206,exit,31
7,1,43,Manchester - Palmyra - NY Route 21,42.97874,-77.23343,entrance,11
7,1,43,Manchester - Palmyra - NY Route 21,42.97874,-77.23343,exit,28
7,1,44,Canandaigua - Victor - NY Route 332,42.9957,-77.3684,entrance,19
7,1,44,Canandaigua - Victor - NY Route 332,42.9957,-77.3684,exit,33
7,1,45,Rochester - Victor - I-490,43.00922,-77.43991,entrance,53
7,1,45,Rochester - Victor - I-490,43.00922,-77.43991,exit,72
7,1,46,Rochester - Corning - I-390,43.04775,-77.65387,entrance,54
7,1,46,Rochester - Corning - I-390,43.04775,-77.65387,exit,57
7,1,47,Rochester - LeRoy - I-490 - NY Route 19,43.02896,-77.96674,entrance,34
7,1,47,Rochester - LeRoy - I-490 - NY Route 19,43.02896,-77.96674,exit,43
7,1,48,Batavia - NY Route 98,43.01859,-78.18819,entrance,31
7,1,48,Batavia - NY Route 98,43.01859,-78.18819,exit,25
7,1,48A,Pembroke - Medina - NY Route 77,43.00281,-78.41385,entrance,41
7,1,48A,Pembroke - Medina - NY Route 77,43.00281,-78.41385,exit,38
7,1,49,Depew - Lockport - NY Route 78,42.95065,-78.70493,entrance,36
7,1,49,Depew - Lockport - NY Route 78,42.95065,-78.70493,exit,37
7,1,50,Niagara Falls - I-290,42.94892,-78.76393,entrance,165
7,1,50,Niagara Falls - I-290,42.94892,-78.76393,exit,119
7,1,55,Springville - Orchard Park - Lackawanna - West Seneca - US Route 219 - Ridge Road,42.82744,-78.79094,entrance,69
7,1,55,Springville - Orchard Park - Lackawanna - West Seneca - US Route 219 - Ridge Road,42.82744,-78.79094,exit,58
7,1,56,Blasdell - Orchard Park - Mile Strip Road (NY Route 179),42.79274,-78.81661,entrance,28
7,1,56,Blasdell - Orchard Park - Mile Strip Road (NY Route 179),42.79274,-78.81661,exit,15
7,1,57,Hamburg - East Aurora - NY Route 75,42.74377,-78.84037,entrance,18
7,1,57,Hamburg - East Aurora - NY Route 75,42.74377,-78.84037,exit,20
7,1,57A,Eden - Angola,42.65908,-78.9609,entrance,7
7,1,57A,Eden - Angola,42.65908,-78.9609,exit,10
7,1,58,"Silver Creek - Irving - NY Routes 5, 20 & 438",42.55092,-79.10812,entrance,16
7,1,58,"Silver Creek - Irving - NY Routes 5, 20 & 438",42.55092,-79.10812,exit,19
7,1,59,Dunkirk - Fredonia - NY Route 60,42.4621,-79.3058,entrance,14
7,1,59,Dunkirk - Fredonia - NY Route 60,42.4621,-79.3058,exit,29
7,1,60,Westfield - Mayville - NY Route 394,42.33869,-79.58345,entrance,2
7,1,60,Westfield - Mayville - NY Route 394,42.33869,-79.58345,exit,9
7,1,61,Ripley - Shortman Road,42.26208,-79.74435,entrance,45
7,1,61,Ripley - Shortman Road,42.26208,-79.74435,exit,39
7,1,B1,Albany - Hudson - Rensselaer - I-90 - US Route 9,42.4821,-73.67022,entrance,26
7,1,B1,Albany - Hudson - Rensselaer - I-90 - US Route 9,42.4821,-73.67022,exit,28
7,1,B2,Taconic State Parkway - NY Route 295,42.42027,-73.54834,entrance,7
7,1,B2,Taconic State Parkway - NY Route 295,42.42027,-73.54834,exit,5
7,1,B3,Austerlitz - New Lebanon - NY Route 22,42.35767,-73.42707,entrance,80
7,1,B3,Austerlitz - New Lebanon - NY Route 22,42.35767,-73.42707,exit,48
7,2,15,New Jersey - I-287 - NJ Route 17 South,41.12133,-74.16283,entrance,90
7,2,15,New Jersey - I-287 - NJ Route 17 South,41.12133,-74.16283,exit,70
7,2,16,Harriman - US Route 6 - NY Route 17,41.31065,-74.12265,entrance,7
7,2,17,Newburgh - Scranton- I-84 - NY Routes 17K & 300,41.50947,-74.07446,entrance,56
7,2,17,Newburgh - Scranton- I-84 - NY Routes 17K & 300,41.50947,-74.07446,exit,55
7,2,18,New Paltz - Poughkeepsie - NY Route 299,41.73551,-74.0657,entrance,27
7,2,18,New Paltz - Poughkeepsie - NY Route 299,41.73551,-74.0657,exit,26
7,2,19,Kingston - NY Route 28 – Kingston-Rhinecliff Bridge,41.94764,-74.02749,entrance,17
7,2,19,Kingston - NY Route 28 – Kingston-Rhinecliff Bridge,41.94764,-74.02749,exit,33
7,2,20,Saugerties - Woodstock - NY Route 32,42.08306,-73.97328,entrance,13
7,2,20,Saugerties - Woodstock - NY Route 32,42.08306,-73.97328,exit,15
7,2,21,Catskill - Cairo - NY Route 23,42.25013,-73.88444,entrance,10
7,2,21,Catskill - Cairo - NY Route 23,42.25013,-73.88444,exit,11
7,2,21B,Coxsackie - Ravena - US Route 9W - NY Route 81,42.39365,-73.82495,entrance,8
7,2,21B,Coxsackie - Ravena - US Route 9W - NY Route 81,42.39365,-73.82495,exit,8
7,2,22,Selkirk - NY Routes 144 & 396,42.53415,-73.78411,entrance,13
7,2,22,Selkirk - NY Routes 144 & 396,42.53415,-73.78411,exit,15
7,2,23,Albany (Downtown) - Troy - Rensselaer - I-787 - US Route 9W,42.63289,-73.78142,entrance,34
7,2,23,Albany (Downtown) - Troy - Rensselaer - I-787 - US Route 9W,42.63289,-73.78142,exit,43
7,2,24,Albany - Montreal - I-90 East - I-87 North,42.69778,-73.84546,entrance,96
7,2,24,Albany - Montreal - I-90 East - I-87 North,42.69778,-73.84546,exit,75
7,2,25,Schenectady - I-890 - NY Routes 7 & 146,42.754,-73.93361,entrance,24
7,2,25,Schenectady - I-890 - NY Routes 7 & 146,42.754,-73.93361,exit,28
7,2,25A,Schenectady - Binghamton - I-88 - NY Route 7,42.79035,-74.01592,entrance,33
7,2,25A,Schenectady - Binghamton - I-88 - NY Route 7,42.79035,-74.01592,exit,36
7,2,26,Schenectady - Scotia - I-890 - NY Routes 5 & 5S,42.83812,-74.0126,entrance,15
7,2,26,Schenectady - Scotia - I-890 - NY Routes 5 & 5S,42.83812,-74.0126,exit,14
7,2,27,Amsterdam - NY Route 30,42.92295,-74.19648,entrance,26
7,2,27,Amsterdam - NY Route 30,42.92295,-74.19648,exit,18
7,2,28,Fultonville - Fonda - NY Route 30A,42.94476,-74.35976,entrance,18
7,2,28,Fultonville - Fonda - NY Route 30A,42.94476,-74.35976,exit,15
7,2,29,Canajoharie - Sharon Springs - NY Route 10,42.90697,-74.56224,entrance,5
7,2,29,Canajoharie - Sharon Springs - NY Route 10,42.90697,-74.56224,exit,6
7,2,29A,Little Falls - Dolgeville - NY Route 169,43.01657,-74.81745,entrance,3
7,2,29A,Little Falls - Dolgeville - NY Route 169,43.01657,-74.81745,exit,9
7,2,30,Herkimer - Mohawk - NY Route 28,43.01778,-74.98931,entrance,6
7,2,30,Herkimer - Mohawk - NY Route 28,43.01778,-74.98931,exit,12
7,2,31,Utica - I-790 - NY Routes 8 & 12,43.11198,-75.20499,entrance,11
7,2,31,Utica - I-790 - NY Routes 8 & 12,43.11198,-75.20499,exit,36
7,2,32,Westmoreland - Rome - NY Route 233,43.12388,-75.40102,entrance,11
7,2,32,Westmoreland - Rome - NY Route 233,43.12388,-75.40102,exit,21
7,2,33,Verona - Rome - Oneida - NY Route 365,43.12375,-75.5823,entrance,53
7,2,33,Verona - Rome - Oneida - NY Route 365,43.12375,-75.5823,exit,26
7,2,34,Canastota - Oneida - Chittenango - NY Route 13,43.0926,-75.7472,entrance,14
7,2,34,Canastota - Oneida - Chittenango - NY Route 13,43.0926,-75.7472,exit,18
7,2,34A,Syracuse - Chittenango - Oswego - I-481,43.09475,-76.04353,entrance,36
7,2,34A,Syracuse - Chittenango - Oswego - I-481,43.09475,-76.04353,exit,26
7,2,35,Syracuse - East Syracuse - NY Route 298,43.09278,-76.08985,entrance,27
7,2,35,Syracuse - East Syracuse - NY Route 298,43.09278,-76.08985,exit,26
7,2,36,Watertown - Binghamton - I-81,43.09458,-76.16788,entrance,42
7,2,36,Watertown - Binghamton - I-81,43.09458,-76.16788,exit,46
7,2,37,Syracuse - Liverpool - Electronics Parkway,43.10206,-76.18139,entrance,4
7,2,37,Syracuse - Liverpool - Electronics Parkway,43.10206,-76.18139,exit,16
7,2,38,Syracuse - Liverpool - County Route 57,43.11717,-76.21867,entrance,13
7,2,38,Syracuse - Liverpool - County Route 57,43.11717,-76.21867,exit,19
7,2,39,Syracuse - Fulton - I-690 - NY Route 690,43.1073,-76.2872,entrance,42
7,2,39,Syracuse - Fulton - I-690 - NY Route 690,43.1073,-76.2872,exit,43
7,2,40,Weedsport - Auburn - NY Route 34,43.06112,-76.56474,entrance,9
7,2,40,Weedsport - Auburn - NY Route 34,43.06112,-76.56474,exit,21
7,2,41,Waterloo - Clyde - NY Route 414,42.96744,-76.85294,entrance,50
7,2,41,Waterloo - Clyde - NY Route 414,42.96744,-76.85294,exit,27
7,2,42,Geneva - Lyons - NY Route 14,42.95489,-76.98206,entrance,19
7,2,42,Geneva - Lyons - NY Route 14,42.95489,-76.98206,exit,20
7,2,43,Manchester - Palmyra - NY Route 21,42.97874,-77.23343,entrance,7
7,2,43,Manchester - Palmyra - NY Route 21,42.97874,-77.23343,exit,18
7,2,44,Canandaigua - Victor - NY Route 332,42.9957,-77.3684,entrance,20
7,2,44,Canandaigua - Victor - NY Route 332,42.9957,-77.3684,exit,22
7,2,45,Rochester - Victor - I-490,43.00922,-77.43991,entrance,39
7,2,45,Rochester - Victor - I-490,43.00922,-77.43991,exit,51
7,2,46,Rochester - Corning - I-390,43.04775,-77.65387,entrance,43
7,2,46,Rochester - Corning - I-390,43.04775,-77.65387,exit,36
7,2,47,Rochester - LeRoy - I-490 - NY Route 19,43.02896,-77.96674,entrance,23
7,2,47,Rochester - LeRoy - I-490 - NY Route 19,43.02896,-77.96674,exit,32
7,2,48,Batavia - NY Route 98,43.01859,-78.18819,entrance,22
7,2,48,Batavia - NY Route 98,43.01859,-78.18819,exit,23
7,2,48A,Pembroke - Medina - NY Route 77,43.00281,-78.41385,entrance,19
7,2,48A,Pembroke - Medina - NY Route 77,43.00281,-78.41385,exit,27
7,2,49,Depew - Lockport - NY Route 78,42.95065,-78.70493,entrance,32
7,2,49,Depew - Lockport - NY Route 78,42.95065,-78.70493,exit,19
7,2,50,Niagara Falls - I-290,42.94892,-78.76393,entrance,138
7,2,50,Niagara Falls - I-290,42.94892,-78.76393,exit,120
7,2,55,Springville - Orchard Park - Lackawanna - West Seneca - US Route 219 - Ridge Road,42.82744,-78.79094,entrance,66
7,2,55,Springville - Orchard Park - Lackawanna - West Seneca - US Route 219 - Ridge Road,42.82744,-78.79094,exit,66
7,2,56,Blasdell - Orchard Park - Mile Strip Road (NY Route 179),42.79274,-78.81661,entrance,18
7,2,56,Blasdell - Orchard Park - Mile Strip Road (NY Route 179),42.79274,-78.81661,exit,18
7,2,57,Hamburg - East Aurora - NY Route 75,42.74377,-78.84037,entrance,12
7,2,57,Hamburg - East Aurora - NY Route 75,42.74377,-78.84037,exit,17
7,2,57A,Eden - Angola,42.65908,-78.9609,entrance,3
7,2,57A,Eden - Angola,42.65908,-78.9609,exit,6
7,2,58,"Silver Creek - Irving - NY Routes 5, 20 & 438",42.55092,-79.10812,entrance,17
7,2,58,"Silver Creek - Irving - NY Routes 5, 20 & 438",42.55092,-79.10812,exit,11
7,2,59,Dunkirk - Fredonia - NY Route 60,42.4621,-79.3058,entrance,15
7,2,59,Dunkirk - Fredonia - NY Route 60,42.4621,-79.3058,exit,25
7,2,60,Westfield - Mayville - NY Route 394,42.33869,-79.58345,entrance,5
7,2,60,Westfield - Mayville - NY Route 394,42.33869,-79.58345,exit,2
7,2,61,Ripley - Shortman Road,42.26208,-79.74435,entrance,44
7,2,61,Ripley - Shortman Road,42.26208,-79.74435,exit,35
7,2,B1,Albany - Hudson - Rensselaer - I-90 - US Route 9,42.4821,-73.67022,entrance,26
7,2,B1,Albany - Hudson - Rensselaer - I-90 - US Route 9,42.4821,-73.67022,exit,23
7,2,B2,Taconic State Parkway - NY Route 295,42.42027,-73.54834,entrance,7
7,2,B2,Taconic State Parkway - NY Route 295,42.42027,-73.54834,exit,7
7,2,B3,Austerlitz - New Lebanon - NY Route 22,42.35767,-73.42707,entrance,62
7,2,B3,Austerlitz - New Lebanon - NY Route 22,42.35767,-73.42707,exit,55
7,3,15,New Jersey - I-287 - NJ Route 17 South,41.12133,-74.16283,entrance,102
7,3,15,New Jersey - I-287 - NJ Route 17 South,41.12133,-74.16283,exit,84
7,3,16,Harriman - US Route 6 - NY Route 17,41.31065,-74.12265,entrance,4
7,3,17,Newburgh - Scranton- I-84 - NY Routes 17K & 300,41.50947,-74.07446,entrance,56
7,3,17,Newburgh - Scranton- I-84 - NY Routes 17K & 300,41.50947,-74.07446,exit,53
7,3,18,New Paltz - Poughkeepsie - NY Route 299,41.73551,-74.0657,entrance,25
7,3,18,New Paltz - Poughkeepsie - NY Route 299,41.73551,-74.0657,exit,17
7,3,19,Kingston - NY Route 28 – Kingston-Rhinecliff Bridge,41.94764,-74.02749,entrance,25
7,3,19,Kingston - NY Route 28 – Kingston-Rhinecliff Bridge,41.94764,-74.02749,exit,25
7,3,20,Saugerties - Woodstock - NY Route 32,42.08306,-73.97328,entrance,13
7,3,20,Saugerties - Woodstock - NY Route 32,42.08306,-73.97328,exit,10
7,3,21,Catskill - Cairo - NY Route 23,42.25013,-73.88444,entrance,16
7,3,21,Catskill - Cairo - NY Route 23,42.25013,-73.88444,exit,13
7,3,21B,Coxsackie - Ravena - US Route 9W - NY Route 81,42.39365,-73.82495,entrance,15
7,3,21B,Coxsackie - Ravena - US Route 9W - NY Route 81,42.39365,-73.82495,exit,9
7,3,22,Selkirk - NY Routes 144 & 396,42.53415,-73.78411,entrance,13
7,3,22,Selkirk - NY Routes 144 & 396,42.53415,-73.78411,exit,14
7,3,23,Albany (Downtown) - Troy - Rensselaer - I-787 - US Route 9W,42.63289,-73.78142,entrance,47
7,3,23,Albany (Downtown) - Troy - Rensselaer - I-787 - US Route 9W,42.63289,-73.78142,exit,41
7,3,24,Albany - Montreal - I-90 East - I-87 North,42.69778,-73.84546,entrance,78
7,3,24,Albany - Montreal - I-90 East - I-87 North,42.69778,-73.84546,exit,90
7,3,25,Schenectady - I-890 - NY Routes 7 & 146,42.754,-73.93361,entrance,27
7,3,25,Schenectady - I-890 - NY Routes 7 & 146,42.754,-73.93361,exit,27
7,3,25A,Schenectady - Binghamton - I-88 - NY Route 7,42.79035,-74.01592,entrance,26
7,3,25A,Schenectady - Binghamton - I-88 - NY Route 7,42.79035,-74.01592,exit,31
7,3,26,Schenectady - Scotia - I-890 - NY Routes 5 & 5S,42.83812,-74.0126,entrance,23
7,3,26,Schenectady - Scotia - I-890 - NY Routes 5 & 5S,42.83812,-74.0126,exit,18
7,3,27,Amsterdam - NY Route 30,42.92295,-74.19648,entrance,18
7,3,27,Amsterdam - NY Route 30,42.92295,-74.19648,exit,18
7,3,28,Fultonville - Fonda - NY Route 30A,42.94476,-74.35976,entrance,16
7,3,28,Fultonville - Fonda - NY Route 30A,42.94476,-74.35976,exit,18
7,3,29,Canajoharie - Sharon Springs - NY Route 10,42.90697,-74.56224,entrance,5
7,3,29,Canajoharie - Sharon Springs - NY Route 10,42.90697,-74.56224,exit,3
7,3,29A,Little Falls - Dolgeville - NY Route 169,43.01657,-74.81745,entrance,1
7,3,29A,Little Falls - Dolgeville - NY Route 169,43.01657,-74.81745,exit,2
7,3,30,Herkimer - Mohawk - NY Route 28,43.01778,-74.98931,entrance,4
7,3,30,Herkimer - Mohawk - NY Route 28,43.01778,-74.98931,exit,10
7,3,31,Utica - I-790 - NY Routes 8 & 12,43.11198,-75.20499,entrance,24
7,3,31,Utica - I-790 - NY Routes 8 & 12,43.11198,-75.20499,exit,29
7,3,32,Westmoreland - Rome - NY Route 233,43.12388,-75.40102,entrance,12
7,3,32,Westmoreland - Rome - NY Route 233,43.12388,-75.40102,exit,23
7,3,33,Verona - Rome - Oneida - NY Route 365,43.12375,-75.5823,entrance,48
7,3,33,Verona - Rome - Oneida - NY Route 365,43.12375,-75.5823,exit,26
7,3,34,Canastota - Oneida - Chittenango - NY Route 13,43.0926,-75.7472,entrance,14
7,3,34,Canastota - Oneida - Chittenango - NY Route 13,43.0926,-75.7472,exit,19
7,3,34A,Syracuse - Chittenango - Oswego - I-481,43.09475,-76.04353,entrance,30
7,3,34A,Syracuse - Chittenango - Oswego - I-481,43.09475,-76.04353,exit,39
7,3,35,Syracuse - East Syracuse - NY Route 298,43.09278,-76.08985,entrance,27
7,3,35,Syracuse - East Syracuse - NY Route 298,43.09278,-76.08985,exit,27
7,3,36,Watertown - Binghamton - I-81,43.09458,-76.16788,entrance,34
7,3,36,Watertown - Binghamton - I-81,43.09458,-76.16788,exit,48
7,3,37,Syracuse - Liverpool - Electronics Parkway,43.10206,-76.18139,entrance,7
7,3,37,Syracuse - Liverpool - Electronics Parkway,43.10206,-76.18139,exit,10
7,3,38,Syracuse - Liverpool - County Route 57,43.11717,-76.21867,entrance,14
7,3,38,Syracuse - Liverpool - County Route 57,43.11717,-76.21867,exit,11
7,3,39,Syracuse - Fulton - I-690 - NY Route 690,43.1073,-76.2872,entrance,43
7,3,39,Syracuse - Fulton - I-690 - NY Route 690,43.1073,-76.2872,exit,38
7,3,40,Weedsport - Auburn - NY Route 34,43.06112,-76.56474,entrance,9
7,3,40,Weedsport - Auburn - NY Route 34,43.06112,-76.56474,exit,19
7,3,41,Waterloo - Clyde - NY Route 414,42.96744,-76.85294,entrance,34
7,3,41,Waterloo - Clyde - NY Route 414,42.96744,-76.85294,exit,28
7,3,42,Geneva - Lyons - NY Route 14,42.95489,-76.98206,entrance,16
7,3,42,Geneva - Lyons - NY Route 14,42.95489,-76.98206,exit,21
7,3,43,Manchester - Palmyra - NY Route 21,42.97874,-77.23343,entrance,14
7,3,43,Manchester - Palmyra - NY Route 21,42.97874,-77.23343,exit,10
7,3,44,Canandaigua - Victor - NY Route 332,42.9957,-77.3684,entrance,26
7,3,44,Canandaigua - Victor - NY Route 332,42.9957,-77.3684,exit,27
7,3,45,Rochester - Victor - I-490,43.00922,-77.43991,entrance,38
7,3,45,Rochester - Victor - I-490,43.00922,-77.43991,exit,49
7,3,46,Rochester - Corning - I-390,43.04775,-77.65387,entrance,35
7,3,46,Rochester - Corning - I-390,43.04775,-77.65387,exit,53
7,3,47,Rochester - LeRoy - I-490 - NY Route 19,43.02896,-77.96674,entrance,25
7,3,47,Rochester - LeRoy - I-490 - NY Route 19,43.02896,-77.96674,exit,37
7,3,48,Batavia - NY Route 98,43.01859,-78.18819,entrance,29
7,3,48,Batavia - NY Route 98,43.01859,-78.18819,exit,14
7,3,48A,Pembroke - Medina - NY Route 77,43.00281,-78.41385,entrance,37
7,3,48A,Pembroke - Medina - NY Route 77,43.00281,-78.41385,exit,18
7,3,49,Depew - Lockport - NY Route 78,42.95065,-78.70493,entrance,28
7,3,49,Depew - Lockport - NY Route 78,42.95065,-78.70493,exit,42
7,3,50,Niagara Falls - I-290,42.94892,-78.76393,entrance,109
7,3,50,Niagara Falls - I-290,42.94892,-78.76393,exit,89
7,3,55,Springville - Orchard Park - Lackawanna - West Seneca - US Route 219 - Ridge Road,42.82744,-78.79094,entrance,69
7,3,55,Springville - Orchard Park - Lackawanna - West Seneca - US Route 219 - Ridge Road,42.82744,-78.79094,exit,59
7,3,56,Blasdell - Orchard Park - Mile Strip Road (NY Route 179),42.79274,-78.81661,entrance,14
7,3,56,Blasdell - Orchard Park - Mile Strip Road (NY Route 179),42.79274,-78.81661,exit,14
7,3,57,Hamburg - East Aurora - NY Route 75,42.74377,-78.84037,entrance,13
7,3,57,Hamburg - East Aurora - NY Route 75,42.74377,-78.84037,exit,22
7,3,57A,Eden - Angola,42.65908,-78.9609,entrance,9
7,3,57A,Eden - Angola,42.65908,-78.9609,exit,9
7,3,58,"Silver Creek - Irving - NY Routes 5, 20 & 438",42.55092,-79.10812,entrance,6
7,3,58,"Silver Creek - Irving - NY Routes 5, 20 & 438",42.55092,-79.10812,exit,11
7,3,59,Dunkirk - Fredonia - NY Route 60,42.4621,-79.3058,entrance,13
7,3,59,Dunkirk - Fredonia - NY Route 60,42.4621,-79.3058,exit,20
7,3,60,Westfield - Mayville - NY Route 394,42.33869,-79.58345,entrance,3
7,3,60,Westfield - Mayville - NY Route 394,42.33869,-79.58345,exit,2
7,3,61,Ripley - Shortman Road,42.26208,-79.74435,entrance,42
7,3,61,Ripley - Shortman Road,42.26208,-79.74435,exit,32
7,3,B1,Albany - Hudson - Rensselaer - I-90 - US Route 9,42.4821,-73.67022,entrance,19
7,3,B1,Albany - Hudson - Rensselaer - I-90 - US Route 9,42.4821,-73.67022,exit,26
7,3,B2,Taconic State Parkway - NY Route 295,42.42027,-73.54834,entrance,6
7,3,B2,Taconic State Parkway - NY Route 295,42.42027,-73.54834,exit,1
7,3,B3,Austerlitz - New Lebanon - NY Route 22,42.35767,-73.42707,entrance,53
7,3,B3,Austerlitz - New Lebanon - NY Route 22,42.35767,-73.42707,exit,52
7,4,15,New Jersey - I-287 - NJ Route 17 South,41.12133,-74.16283,entrance,91
7,4,15,New Jersey - I-287 - NJ Route 17 South,41.12133,-74.16283,exit,92
7,4,16,Harriman - US Route 6 - NY Route 17,41.31065,-74.12265,entrance,12
7,4,17,Newburgh - Scranton- I-84 - NY Routes 17K & 300,41.50947,-74.07446,entrance,57
7,4,17,Newburgh - Scranton- I-84 - NY Routes 17K & 300,41.50947,-74.07446,exit,59
7,4,18,New Paltz - Poughkeepsie - NY Route 299,41.73551,-74.0657,entrance,28
7,4,18,New Paltz - Poughkeepsie - NY Route 299,41.73551,-74.0657,exit,18
7,4,19,Kingston - NY Route 28 – Kingston-Rhinecliff Bridge,41.94764,-74.02749,entrance,35
7,4,19,Kingston - NY Route 28 – Kingston-Rhinecliff Bridge,41.94764,-74.02749,exit,27
7,4,20,Saugerties - Woodstock - NY Route 32,42.08306,-73.97328,entrance,10
7,4,20,Saugerties - Woodstock - NY Route 32,42.08306,-73.97328,exit,13
7,4,21,Catskill - Cairo - NY Route 23,42.25013,-73.88444,entrance,14
7,4,21,Catskill - Cairo - NY Route 23,42.25013,-73.88444,exit,15
7,4,21B,Coxsackie - Ravena - US Route 9W - NY Route 81,42.39365,-73.82495,entrance,11
7,4,21B,Coxsackie - Ravena - US Route 9W - NY Route 81,42.39365,-73.82495,exit,11
7,4,22,Selkirk - NY Routes 144 & 396,42.53415,-73.78411,entrance,7
7,4,22,Selkirk - NY Routes 144 & 396,42.53415,-73.78411,exit,15
7,4,23,Albany (Downtown) - Troy - Rensselaer - I-787 - US Route 9W,42.63289,-73.78142,entrance,45
7,4,23,Albany (Downtown) - Troy - Rensselaer - I-787 - US Route 9W,42.63289,-73.78142,exit,45
7,4,24,Albany - Montreal - I-90 East - I-87 North,42.69778,-73.84546,entrance,87
7,4,24,Albany - Montreal - I-90 East - I-87 North,42.69778,-73.84546,exit,95
7,4,25,Schenectady - I-890 - NY Routes 7 & 146,42.754,-73.93361,entrance,31
7,4,25,Schenectady - I-890 - NY Routes 7 & 146,42.754,-73.93361,exit,28
7,4,25A,Schenectady - Binghamton - I-88 - NY Route 7,42.79035,-74.01592,entrance,37
7,4,25A,Schenectady - Binghamton - I-88 - NY Route 7,42.79035,-74.01592,exit,41
7,4,26,Schenectady - Scotia - I-890 - NY Routes 5 & 5S,42.83812,-74.0126,entrance,21
7,4,26,Schenectady - Scotia - I-890 - NY Routes 5 & 5S,42.83812,-74.0126,exit,15
7,4,27,Amsterdam - NY Route 30,42.92295,-74.19648,entrance,23
7,4,27,Amsterdam - NY Route 30,42.92295,-74.19648,exit,21
7,4,28,Fultonville - Fonda - NY Route 30A,42.94476,-74.35976,entrance,25
7,4,28,Fultonville - Fonda - NY Route 30A,42.94476,-74.35976,exit,16
7,4,29,Canajoharie - Sharon Springs - NY Route 10,42.90697,-74.56224,entrance,5
7,4,29,Canajoharie - Sharon Springs - NY Route 10,42.90697,-74.56224,exit,3
7,4,29A,Little Falls - Dolgeville - NY Route 169,43.01657,-74.81745,entrance,7
7,4,29A,Little Falls - Dolgeville - NY Route 169,43.01657,-74.81745,exit,4
7,4,30,Herkimer - Mohawk - NY Route 28,43.01778,-74.98931,entrance,9
7,4,30,Herkimer - Mohawk - NY Route 28,43.01778,-74.98931,exit,5
7,4,31,Utica - I-790 - NY Routes 8 & 12,43.11198,-75.20499,entrance,19
7,4,31,Utica - I-790 - NY Routes 8 & 12,43.11198,-75.20499,exit,44
7,4,32,Westmoreland - Rome - NY Route 233,43.12388,-75.40102,entrance,15
7,4,32,Westmoreland - Rome - NY Route 233,43.12388,-75.40102,exit,12
7,4,33,Verona - Rome - Oneida - NY Route 365,43.12375,-75.5823,entrance,51
7,4,33,Verona - Rome - Oneida - NY Route 365,43.12375,-75.5823,exit,25
7,4,34,Canastota - Oneida - Chittenango - NY Route 13,43.0926,-75.7472,entrance,27
7,4,34,Canastota - Oneida - Chittenango - NY Route 13,43.0926,-75.7472,exit,22
7,4,34A,Syracuse - Chittenango - Oswego - I-481,43.09475,-76.04353,entrance,27
7,4,34A,Syracuse - Chittenango - Oswego - I-481,43.09475,-76.04353,exit,42
7,4,35,Syracuse - East Syracuse - NY Route 298,43.09278,-76.08985,entrance,33
7,4,35,Syracuse - East Syracuse - NY Route 298,43.09278,-76.08985,exit,31
7,4,36,Watertown - Binghamton - I-81,43.09458,-76.16788,entrance,45
7,4,36,Watertown - Binghamton - I-81,43.09458,-76.16788,exit,61
